Data,FechAjust,Var,FechHist,AbertAjust,MinAjust,MedAjust,MaxAjust,Vol,Neg,Fator,Tipo
2016-09-19,13.5476727568,0.1029336078,19.45,13.6382227531,13.4780189107,13.5616035241,13.6451881375,119.537068,21611.0,1.0,ON
2016-09-20,13.5755342946,0.2056555269,19.49,13.6173265997,13.5058804485,13.5616035241,13.6312573686,159.454382,18200.0,1.0,ON
2016-09-21,13.5546381413,-0.1539250894,19.46,13.5476727552,13.436226604,13.5337419863,13.6591189064,184.382262,29249.0,1.0,ON
2016-09-22,13.7009112147,1.0791366901,19.67,13.7078765976,13.6103612153,13.6939458287,13.7357381354,201.358791,23207.0,1.0,ON
2016-09-23,13.7427035215,0.3050330459,19.73,13.791461211,13.6591189064,13.7287727509,13.8053919799,183.637095,19872.0,1.0,ON
2016-09-26,13.6660842925,-0.5575266095,19.62,13.6591189064,13.575534293,13.6173265997,13.6800150598,154.047126,15025.0,1.0,ON
2016-09-27,13.7218073681,0.4077471966,19.7,13.7009112131,13.5546381397,13.6869804442,13.7635996732,142.345723,20389.0,1.0,ON
2016-09-28,13.8262881349,0.76142132,19.85,13.7844958265,13.714841982,13.8053919799,13.8680804399,164.952222,17308.0,1.0,ON
2016-09-29,13.735738137,-0.654911839,19.72,13.8332535177,13.6591189064,13.7496689043,13.8680804399,186.649984,22517.0,1.0,ON
2016-09-30,13.8053919815,0.5070993914,19.82,13.7357381354,13.7357381354,13.8332535177,13.9098727466,173.114485,20689.0,1.0,ON
2016-10-03,13.7566342904,-0.353178607,19.75,13.7287727509,13.6939458287,13.7566342887,13.8123573643,277.696373,20383.0,1.0,ON
2016-10-04,13.6103612169,-1.0632911394,19.54,13.7775304421,13.575534293,13.6242919842,13.7775304421,308.910246,29960.0,1.0,ON
2016-10-05,13.6451881391,0.2558853629,19.59,13.6660842909,13.6173265997,13.6869804442,13.7496689043,170.425358,21837.0,1.0,ON
2016-10-06,13.6869804458,0.3062787135,19.65,13.6451881375,13.5685689086,13.6591189064,13.7357381354,260.147466,18961.0,1.0,ON
2016-10-07,13.6869804458,0.0,19.65,13.7357381354,13.5894650619,13.6730496753,13.7496689043,213.293425,19459.0,1.0,ON
2016-10-10,13.7078765992,0.152671756,19.68,13.7427035198,13.6730496753,13.7218073665,13.7775304421,119.332946,10851.0,1.0,ON
2016-10-11,13.5476727568,-1.1686991872,19.45,13.6730496753,13.5058804485,13.6033958308,13.7078765976,284.709625,30528.0,1.0,ON
2016-10-13,13.3944342989,-1.1311053983,19.23,13.4431919885,13.1785073794,13.4153304507,13.5267766019,423.120464,31494.0,1.0,ON
2016-10-14,13.6033958324,1.5600624023,19.53,13.4153304507,13.3596073751,13.5546381397,13.6382227531,396.311522,35636.0,1.0,ON
2016-10-17,13.6242919858,0.1536098313,19.56,13.5685689086,13.4780189107,13.6242919842,13.7496689043,189.449572,22859.0,1.0,ON
2016-10-18,13.6869804458,0.4601226989,19.65,13.6242919842,13.5476727552,13.7009112131,13.7635996732,242.744147,28362.0,1.0,ON
2016-10-19,13.7078765992,0.152671756,19.68,13.6800150598,13.6451881375,13.6939458287,13.7427035198,114.990564,11798.0,1.0,ON
2016-10-20,13.6869804458,-0.1524390247,19.65,13.714841982,13.6103612153,13.6869804442,13.7496689043,90.111088,15115.0,1.0,ON
2016-10-21,13.7566342904,0.508905853,19.75,13.7009112131,13.5824996775,13.7009112131,13.8332535177,418.747839,20118.0,1.0,ON
2016-10-24,13.7218073681,-0.2531645572,19.7,13.7357381354,13.6800150598,13.7218073665,13.7984265954,199.102413,18991.0,1.0,ON
2016-10-25,13.6033958324,-0.8629441627,19.53,13.6660842909,13.5616035241,13.6103612153,13.7009112131,181.243238,15622.0,1.0,ON
2016-10-26,13.6103612169,0.0512032773,19.54,13.575534293,13.4919496796,13.6033958308,13.6660842909,176.565186,14518.0,1.0,ON
2016-10-27,13.5824996791,-0.2047082906,19.5,13.5894650619,13.5337419863,13.5894650619,13.6660842909,152.136003,15335.0,1.0,ON
2016-10-28,13.3038843011,-2.051282051,19.1,13.094922766,13.0391996904,13.2411958394,13.436226604,667.617452,46438.0,1.0,ON
2016-10-31,13.1158189209,-1.4136125656,18.83,13.3178150684,13.1158189193,13.1715419949,13.3596073751,332.650611,36984.0,1.0,ON
2016-11-01,12.8769662999,-1.8211033747,18.33,13.2001198445,12.8769662986,13.0104427632,13.23524523,352.8857,28805.0,1.0,ON  ED
2016-11-03,12.5748879852,-2.345881069,17.9,12.8769662986,12.5608378297,12.7294396798,13.0034176861,411.462204,48280.0,1.0,ON  ED
2016-11-04,12.4484365976,-1.0055865924,17.72,12.6381136777,12.420336288,12.5397625985,12.7224146027,363.404148,35776.0,1.0,ON  ED
2016-11-07,12.638113679,1.523702032,17.99,12.6029882922,12.4835619818,12.6451387548,12.7153895256,201.899167,27502.0,1.0,ON  ED
2016-11-08,12.6872892186,0.3891050583,18.06,12.6451387548,12.4976121359,12.6170384464,12.743489834,144.722665,24368.0,1.0,ON  ED
2016-11-09,12.5959632165,-0.7198228126,17.93,12.4905870589,12.3009099775,12.5608378297,12.7083644485,265.207659,33895.0,1.0,ON  ED
2016-11-10,12.6802641415,0.6692693806,18.05,12.6732390631,12.3009099775,12.5748879839,12.8067155277,501.686835,58442.0,1.0,ON  ED
2016-11-11,12.2587595163,-3.3240997229,17.45,12.4062861338,12.2166090525,12.4414115193,12.7153895256,424.109519,70252.0,1.0,ON  ED
2016-11-14,12.15338336,-0.8595988538,17.3,12.2166090525,12.0761075108,12.1604084358,12.3571105942,350.80151,53855.0,1.0,ON
2016-11-16,12.5257124456,3.063583815,17.83,12.1885087442,12.1393332046,12.4133112109,12.5397625985,204.013157,30274.0,1.0,ON
2016-11-17,12.3781858268,-1.177790241,17.62,12.5959632151,12.3641356713,12.4414115193,12.5959632151,140.484051,26786.0,1.0,ON
2016-11-18,12.1674335142,-1.7026106696,17.32,12.3781858255,11.9777564316,12.1323081275,12.3992610567,255.49582,23353.0,1.0,ON
2016-11-21,12.2587595163,0.7505773669,17.45,12.17445859,12.1533833587,12.2306592067,12.3079350546,191.262801,16442.0,1.0,ON
2016-11-22,12.0620573579,-1.6045845269,17.17,12.3922359797,12.0269319712,12.1814836671,12.4554616734,221.757787,21209.0,1.0,ON
2016-11-23,12.3922359809,2.7373325561,17.64,12.0550322795,11.9637062774,12.1814836671,12.3922359797,202.068339,18510.0,1.0,ON
2016-11-24,12.1885087454,-1.6439909295,17.35,12.3852109026,12.17445859,12.2517344379,12.3992610567,104.261478,10350.0,1.0,ON
2016-11-25,12.1042078204,-0.6916426509,17.23,12.1182579733,11.9777564316,12.0690824337,12.1885087442,110.741517,12350.0,1.0,ON
2016-11-28,12.3290102872,1.8572257692,17.55,12.1182579733,12.0550322795,12.1955338212,12.3290102859,150.922004,17289.0,1.0,ON
2016-11-29,11.9847815099,-2.7920227924,17.06,12.2728096692,11.9847815087,12.0690824337,12.2798347463,231.362368,31902.0,1.0,ON
2016-11-30,12.0480072037,0.5275498243,17.15,12.1463582816,12.0058567399,12.1182579733,12.4835619818,351.872295,26825.0,1.0,ON
2016-12-01,11.6827031952,-3.0320699707,16.63,11.9426310462,11.5913771919,11.7248536565,11.9847815087,480.11815,48117.0,1.0,ON
2016-12-02,11.7389038119,0.4810583283,16.71,11.6616279627,11.4227753418,11.605427346,11.7389038107,374.289718,34688.0,1.0,ON
2016-12-05,11.5632768847,-1.4961101139,16.46,11.7880793503,11.521126421,11.6405527315,11.851305044,150.668097,14937.0,1.0,ON
2016-12-06,11.7670041202,1.7618469014,16.75,11.5070762668,11.4508756501,11.6616279627,11.767004119,182.827724,29796.0,1.0,ON
2016-12-07,11.6897282723,-0.6567164174,16.64,11.8232047357,11.6756781169,11.7248536565,11.8653551982,182.056888,15950.0,1.0,ON
2016-12-08,11.5632768847,-1.0817307695,16.46,11.7740291961,11.5351765752,11.6405527315,11.8372548899,168.814341,25262.0,1.0,ON
2016-12-09,11.6897282723,1.0935601461,16.64,11.6194775002,11.5351765752,11.6897282711,11.8021295044,244.067557,29909.0,1.0,ON
2016-12-12,11.3173991867,-3.1850961538,16.11,11.5281514981,11.2611985688,11.4157502647,11.6265025773,202.794763,26131.0,1.0,ON
2016-12-13,11.4438505742,1.1173184352,16.29,11.3454994938,11.2541734917,11.3665747251,11.4860010356,318.763116,52671.0,1.0,ON
2016-12-14,11.3525245721,-0.7980356044,16.16,11.436825496,11.2471484146,11.436825496,11.5703019606,331.579244,36788.0,1.0,ON
2016-12-15,11.4649258055,0.99009901,16.32,11.3103741084,11.2541734917,11.4860010356,11.6124524231,258.906328,43733.0,1.0,ON
2016-12-16,11.7178285806,2.2058823527,16.68,11.5141013439,11.4789759585,11.6756781169,11.7389038107,386.122046,27517.0,1.0,ON
2016-12-19,11.4508756513,-2.278177458,16.3,11.6616279627,11.436825496,11.5351765752,11.767004119,217.973231,22869.0,1.0,ON
2016-12-20,11.5211264222,0.6134969328,16.4,11.4860010356,11.3033490313,11.4508756501,11.6124524231,219.411236,18479.0,1.0,ON
2016-12-21,11.4789759597,-0.3658536583,16.34,11.4930261126,11.4157502647,11.4719508814,11.5984022689,170.947146,14004.0,1.0,ON
2016-12-22,11.2653473748,-1.8610421839,15.82,11.550185487,11.2439845154,11.3151940436,11.5644273926,207.513643,21251.0,1.0,ON  EJ
2016-12-23,11.3935245257,1.1378002527,16.0,11.3151940436,11.2938311852,11.3864035719,11.4362502417,107.649397,10578.0,1.0,ON  EJ
2016-12-26,11.5217016766,1.1249999998,16.18,11.4077664304,11.4077664304,11.550185487,11.6213950152,42.515283,5354.0,1.0,ON  EJ
2016-12-27,11.4718550068,-0.43263288,16.11,11.5359435813,11.4433711945,11.4932178643,11.6000321568,91.441561,14575.0,1.0,ON  EJ
2016-12-28,11.5573064408,0.7448789576,16.23,11.4860969115,11.4789759587,11.5430645341,11.6071531096,81.108293,10525.0,1.0,ON  EJ
2016-12-29,11.6783626389,1.0474430068,16.4,11.5929112039,11.50745977,11.6071531096,11.6783626379,141.594505,17924.0,1.0,ON  EJ
2016-12-30,,,,,,,,,,,
2017-01-02,11.6142740634,-0.5487804881,16.31,11.6356369209,11.5786692983,11.6926045435,11.8635074114,70.040067,9421.0,1.0,ON  EJ
2017-01-03,11.8492655068,2.0232985903,16.64,11.7495721662,11.7068464492,11.7994188359,11.8706283642,158.04093,17890.0,1.0,ON  EJ
2017-01-04,11.75669312,-0.7812500002,16.51,11.8635074114,11.6997254964,11.7709350246,11.8635074114,155.853732,12262.0,1.0,ON
2017-01-05,11.8207816954,0.5451241666,16.6,11.7638140718,11.7353302605,11.8279026473,11.9275959869,191.960892,16549.0,1.0,ON
2017-01-06,11.7210883558,-0.8433734939,16.46,11.8136607416,11.6498788266,11.7424512133,11.8492655057,129.625333,18978.0,1.0,ON
2017-01-09,11.7709350256,0.42527339,16.53,11.7210883548,11.6569997794,11.7994188359,11.920475034,145.069594,22889.0,1.0,ON
2017-01-10,11.6356369219,-1.1494252869,16.34,11.8350236001,11.6142740624,11.6926045435,11.8706283642,129.498294,20478.0,1.0,ON
2017-01-11,11.6854835917,0.4283965728,16.41,11.7068464492,11.5145807228,11.6142740624,11.7424512133,158.130376,18539.0,1.0,ON
2017-01-12,12.0557731388,3.1687995126,16.93,11.8279026473,11.7851769303,12.0130474208,12.1198617132,309.339658,29370.0,1.0,ON
2017-01-13,12.1839502897,1.0632014174,17.11,12.169708383,11.9418378925,12.0984988547,12.1981921943,171.564016,21751.0,1.0,ON
2017-01-16,12.1412245727,-0.3506721218,17.05,12.2053131471,12.0344102793,12.0913779019,12.2480388641,139.291151,16117.0,1.0,ON
2017-01-17,12.2480388652,0.8797653964,17.2,12.0913779019,11.963200751,12.1625874302,12.2480388641,311.815414,20880.0,1.0,ON
2017-01-18,12.2907645821,0.3488372087,17.26,12.2622807698,12.1412245717,12.3548531565,12.4901512603,326.417039,22758.0,1.0,ON
2017-01-19,12.3192483935,0.231749711,17.3,12.2978855339,12.2124341,12.3477322037,12.461667449,187.861867,22776.0,1.0,ON
2017-01-20,12.3548531576,0.2890173406,17.35,12.461667449,12.2266760056,12.3406112509,12.461667449,170.813089,19885.0,1.0,ON
2017-01-23,12.3477322048,-0.0576368873,17.34,12.3263693452,12.2266760056,12.3406112509,12.3904579207,113.574887,16091.0,1.0,ON
2017-01-24,12.3691816527,0.1737116382,17.3,12.3548820203,12.2476347805,12.4120805482,12.476428892,193.323141,22493.0,1.0,ON  ED
2017-01-25,,,,,,,,,,,
2017-01-26,12.3763314687,0.0578034683,17.31,12.4120805482,12.3691816523,12.4120805482,12.490728524,135.208954,14881.0,1.0,ON  ED
2017-01-27,12.3834812847,0.0577700752,17.32,12.3691816523,12.1689868047,12.3191329404,12.4335299961,227.627105,26798.0,1.0,ON  ED
2017-01-30,12.1332377252,-2.0207852198,16.97,12.3262827564,12.0760391969,12.1904362527,12.3834812842,104.442752,18305.0,1.0,ON  ED
2017-01-31,12.2976834929,1.355332941,17.2,12.1046384609,12.0903388289,12.2476347805,12.3334325724,120.859968,12089.0,1.0,ON  ED
2017-02-01,12.3834812847,0.6976744185,17.32,12.3477322043,12.3191329404,12.3977809162,12.4621292601,190.596547,19312.0,1.0,ON  ED
2017-02-02,12.2690842289,-0.9237875292,17.16,12.3262827564,12.2333351486,12.3048333084,12.3977809162,110.0018,14684.0,1.0,ON  ED
2017-02-03,12.4049307326,1.1072261072,17.35,12.2047358846,12.1117882768,12.3477322043,12.4406798121,234.185692,40310.0,1.0,ON  ED
2017-02-06,12.2047358851,-1.6138328525,17.07,12.4335299961,12.1761366207,12.2619344125,12.4335299961,113.129272,16378.0,1.0,ON
2017-02-07,12.1689868052,-0.2929115405,17.02,12.2261853326,12.1689868047,12.2190355166,12.3405823883,158.92725,12420.0,1.0,ON
2017-02-08,12.1260879093,-0.3525264394,16.96,12.1761366207,12.0188406691,12.0903388289,12.2261853326,221.470111,18174.0,1.0,ON
2017-02-09,12.0760391974,-0.4127358491,16.89,12.1475373568,12.033140301,12.1260879088,12.2118857006,186.639668,19630.0,1.0,ON
2017-02-10,12.254784597,1.4801657785,17.14,12.0760391969,12.0045410371,12.1904362527,12.3191329404,216.286995,22762.0,1.0,ON
2017-02-13,12.3334325728,0.6417736287,17.25,12.3048333084,12.1975860687,12.3191329404,12.4192303642,155.199517,21470.0,1.0,ON
2017-02-14,12.4263801806,0.7536231884,17.38,12.3548820203,12.3191329404,12.4478296281,12.5336274199,185.76519,19443.0,1.0,ON
2017-02-15,12.8839684036,3.6823935558,18.02,12.512177972,12.483578708,12.7695713474,12.926867299,324.374864,37664.0,1.0,ON
2017-02-16,12.8482193237,-0.2774694781,17.97,12.7910207953,12.7624215314,12.8410695072,12.9125676671,218.546832,20031.0,1.0,ON
2017-02-17,12.7981706118,-0.3895381191,17.9,12.8339196912,12.7266724515,12.7910207953,12.8768185871,125.680152,13422.0,1.0,ON
2017-02-20,12.7552717159,-0.3351955306,17.84,12.8553691392,12.7123728195,12.7910207953,12.8768185871,62.760265,9576.0,1.0,ON
2017-02-21,12.9197174835,1.2892376678,18.07,12.8196200593,12.7624215314,12.8553691392,12.941166931,149.638305,18112.0,1.0,ON
2017-02-22,13.0698636192,1.1621472055,18.28,12.955466563,12.948316747,13.0412643548,13.1556614105,204.923901,22674.0,1.0,ON
2017-02-23,12.9626163794,-0.820568928,18.13,13.0913130667,12.948316747,13.0841632507,13.2915079142,199.961918,25748.0,1.0,ON
2017-02-24,12.7552717159,-1.599558742,17.84,12.8696687712,12.7195226355,12.8053204273,12.934017115,231.879977,21876.0,1.0,ON
2017-03-01,12.8053204278,0.3923766816,17.91,12.8625189552,12.7409720834,12.8339196912,12.9840658269,157.326267,19548.0,1.0,ON
2017-03-02,12.3048333089,-3.9084310441,17.21,12.3691816523,12.2619344125,12.3477322043,12.490728524,336.980986,41967.0,1.0,ON
2017-03-03,12.4335299966,1.0459035443,17.39,12.3477322043,12.2118857006,12.3405823883,12.469279076,207.373647,18956.0,1.0,ON
2017-03-06,12.3334325728,-0.8050603796,17.25,12.3977809162,12.1618369887,12.2690842285,12.4263801801,205.777917,18022.0,1.0,ON
2017-03-07,12.0259904855,-2.492753623,16.82,12.2976834924,12.025990485,12.1260879088,12.3119831244,299.389952,17134.0,1.0,ON
2017-03-08,12.240484965,1.7835909629,17.12,12.033140301,11.9759417732,12.0903388289,12.3191329404,360.245597,19691.0,1.0,ON
2017-03-09,12.3691816527,1.051401869,17.3,12.2261853326,12.1975860687,12.3548820203,12.4263801801,226.151018,21837.0,1.0,ON
2017-03-10,12.3691816527,0.0,17.3,12.4049307322,12.3334325724,12.3977809162,12.490728524,214.781313,18936.0,1.0,ON
2017-03-13,12.4120805486,0.3468208092,17.36,12.4049307322,12.3691816523,12.4406798121,12.505028156,108.81284,15058.0,1.0,ON
2017-03-14,12.226185333,-1.4976958526,17.1,12.3763314683,12.2261853326,12.3262827564,12.4478296281,125.641166,13286.0,1.0,ON
2017-03-15,12.3691816527,1.1695906434,17.3,12.1618369887,12.1618369887,12.3262827564,12.3977809162,220.361978,19719.0,1.0,ON
2017-03-16,12.3548820207,-0.1156069366,17.28,12.3763314683,12.2476347805,12.3548820203,12.4335299961,101.160464,14075.0,1.0,ON
2017-03-17,12.3048333089,-0.4050925918,17.21,12.3977809162,12.2261853326,12.3119831244,12.483578708,294.400963,19272.0,1.0,ON
2017-03-20,12.6122753962,2.498547356,17.64,12.4049307322,12.2404849646,12.5836761318,12.7123728195,250.335812,26879.0,1.0,ON
2017-03-21,12.4549794445,-1.2471655332,17.42,12.6551742916,12.4263801801,12.505028156,12.6551742916,177.309193,29877.0,1.0,ON
2017-03-22,12.3763314687,-0.6314580939,17.31,12.4192303642,12.2619344125,12.3548820203,12.490728524,147.295381,15680.0,1.0,ON
2017-03-23,12.4692790765,0.7510109763,17.44,12.2905336764,12.2476347805,12.469279076,12.5765263158,159.445769,19312.0,1.0,ON
2017-03-24,12.6051255802,1.0894495412,17.63,12.4621292601,12.4549794441,12.5407772359,12.6051255797,136.809585,16729.0,1.0,ON
2017-03-27,12.7195226359,0.9075439587,17.79,12.5336274199,12.512177972,12.6551742916,12.7481218994,154.308514,25782.0,1.0,ON
2017-03-28,12.8267698757,0.8431703206,17.94,12.6909233716,12.6480244756,12.7981706113,12.8267698752,176.427923,13016.0,1.0,ON
2017-03-29,12.9983654593,1.3377926419,18.18,12.8267698752,12.7838709793,12.919717483,12.9983654589,171.583718,27797.0,1.0,ON
2017-03-30,13.0627138032,0.4950495052,18.27,12.9912156429,12.919717483,13.0341145388,13.1056126986,167.066412,17211.0,1.0,ON
2017-03-31,13.0412643552,-0.1642036128,18.24,13.0269647228,12.9912156429,13.0484141708,13.1342119626,224.137993,18228.0,1.0,ON
2017-04-03,12.8696687716,-1.3157894735,18.0,13.0126650908,12.8696687712,12.941166931,13.0412643548,244.000071,18366.0,1.0,ON
2017-04-04,12.9483167474,0.6111111109,18.11,12.8768185871,12.7838709793,12.8839684031,12.948316747,99.635693,15546.0,1.0,ON
2017-04-05,12.7838709798,-1.2700165651,17.88,12.926867299,12.7338222675,12.8482193232,12.9983654589,155.643941,19601.0,1.0,ON
2017-04-06,12.8553691396,0.559284116,17.98,12.7838709793,12.7052230035,12.8196200593,12.9054178511,174.385709,21304.0,1.0,ON
2017-04-07,12.9054178515,0.3893214683,18.05,12.8696687712,12.8124702433,12.8982680351,12.9626163789,145.422483,18794.0,1.0,ON
2017-04-10,12.8696687716,-0.27700831,18.0,12.941166931,12.8053204273,12.8625189552,12.9697661949,278.370186,12204.0,1.0,ON
2017-04-11,12.5979757642,-2.1111111111,17.62,12.8696687712,12.4406798121,12.5979757638,12.9125676671,437.906859,37483.0,1.0,ON
2017-04-12,12.6337248441,0.2837684447,17.67,12.6194252117,12.5550768679,12.6551742916,12.7409720834,348.659089,22679.0,1.0,ON
2017-04-13,12.698073188,0.5093378611,17.76,12.5622266838,12.512177972,12.6980731875,12.8053204273,266.023014,16255.0,1.0,ON
2017-04-17,12.9125676675,1.6891891889,18.06,12.7266724515,12.6694739236,12.8911182191,12.9697661949,209.879446,16798.0,1.0,ON
2017-04-18,12.9840658274,0.5537098564,18.16,12.8768185871,12.8768185871,12.9769160109,13.0412643548,214.972354,12918.0,1.0,ON
2017-04-19,12.9411669315,-0.3303964757,18.1,12.9912156429,12.8625189552,12.919717483,13.0055152748,445.693571,35808.0,1.0,ON
2017-04-20,12.8553691396,-0.6629834261,17.98,12.8625189552,12.8124702433,12.8839684031,13.0055152748,201.384336,21401.0,1.0,ON
2017-04-24,12.8911182196,0.2780867636,18.03,12.9769160109,12.8410695072,12.919717483,12.9983654589,165.722851,19234.0,1.0,ON
2017-04-25,13.0984628831,1.6084303934,18.32,12.8911182191,12.8482193232,13.0627138027,13.1556614105,220.108409,20182.0,1.0,ON
2017-04-26,13.0198149073,-0.600436681,18.21,13.0841632507,12.941166931,13.0126650908,13.0913130667,145.306787,20859.0,1.0,ON
2017-04-27,13.0126650913,-0.054914882,18.2,13.0269647228,12.8768185871,12.9912156429,13.0412643548,233.26087,22660.0,1.0,ON
2017-04-28,13.0555639872,0.3296703296,18.26,13.0126650908,12.955466563,13.0770134347,13.1556614105,189.985495,12908.0,1.0,ON
2017-05-02,13.2772082827,1.6976998903,18.57,13.1342119626,13.0627138027,13.2486090183,13.3201071781,209.052586,27093.0,1.0,ON
2017-05-03,13.2700584667,-0.0538502962,18.56,13.2772082822,13.1127625146,13.2486090183,13.3201071781,178.252378,16074.0,1.0,ON
2017-05-04,13.606099818,2.5323275865,19.03,13.2986577302,13.2057101224,13.5918001855,13.7490961372,675.22319,44942.0,1.0,ON
2017-05-05,13.5131522102,-0.683131897,18.9,13.5417514736,13.4845529458,13.5417514736,13.6060998175,161.321134,16251.0,1.0,ON
2017-05-08,13.5060023942,-0.052910053,18.89,13.4702533138,13.4202046019,13.4845529458,13.5346016577,177.390069,32505.0,1.0,ON
2017-05-09,13.5489012901,0.3176283747,18.95,13.5417514736,13.4416540499,13.5274518417,13.6275492655,214.164966,15831.0,1.0,ON
2017-05-10,13.7204968737,1.266490765,19.19,13.5846503696,13.5417514736,13.6847477933,13.7633957692,216.815518,25301.0,1.0,ON
2017-05-11,13.9635906172,1.7717561232,19.53,13.6918976093,13.6704481614,13.8992422728,13.9993396966,443.460941,39118.0,1.0,ON
2017-05-12,14.0779876729,0.8192524318,19.69,13.9921898806,13.9278415368,14.0779876724,14.1494858323,209.804993,26545.0,1.0,ON
2017-05-15,14.1137367529,0.2539360086,19.74,14.0851374884,13.9278415368,14.0708378565,14.1923847282,212.665291,20639.0,1.0,ON
2017-05-16,14.1709352807,0.4052684898,19.82,14.0708378565,14.0207891446,14.1423360163,14.1995345442,265.211627,29671.0,1.0,ON
2017-05-17,14.042238593,-0.9081735619,19.64,14.0636880405,13.9492909847,14.0708378565,14.2424334401,240.14631,23249.0,1.0,ON
2017-05-18,13.4416540504,-4.2769857428,18.8,13.0484141708,12.9054178511,13.398755154,13.7347965052,881.628989,99686.0,1.0,ON
2017-05-19,13.3129573626,-0.9574468091,18.62,13.3558562581,13.1556614105,13.2915079142,13.5775005536,509.349712,40781.0,1.0,ON
2017-05-22,13.2772082827,-0.2685284638,18.57,13.1842606744,13.1842606744,13.3344068101,13.4631034978,481.602333,60021.0,1.0,ON
2017-05-23,13.5060023942,1.7232094776,18.89,13.2772082822,13.2772082822,13.4917027618,13.5703507376,310.456004,35398.0,1.0,ON
2017-05-24,13.4845529463,-0.158814187,18.86,13.6418488974,13.4702533138,13.5346016577,13.6847477933,192.755224,20395.0,1.0,ON
2017-05-25,13.5274518422,0.318133616,18.92,13.5560511056,13.4202046019,13.5346016577,13.6132496335,167.364045,15195.0,1.0,ON
2017-05-26,13.606099818,0.5813953486,19.03,13.5846503696,13.4631034978,13.5775005536,13.6418488974,224.448251,18676.0,1.0,ON
2017-05-29,13.4988525782,-0.7882291121,18.88,13.5775005536,13.4416540499,13.4988525777,13.5775005536,85.812013,13414.0,1.0,ON
2017-05-30,13.4345042344,-0.4766949148,18.79,13.5203020257,13.4345042339,13.4774031298,13.5417514736,177.692431,12897.0,1.0,ON
2017-05-31,13.3773057065,-0.4257583823,18.71,13.4488038659,13.3129573622,13.391605338,13.4988525777,271.069997,25645.0,1.0,ON
2017-06-01,13.2629086507,-0.85515767,18.55,13.384455522,13.2486090183,13.3415566261,13.4631034978,332.42914,35762.0,1.0,ON
2017-06-02,13.2772082827,0.1078167118,18.57,13.3058075462,13.0913130667,13.2700584663,13.4130547859,518.361179,29865.0,1.0,ON
2017-06-05,13.5203020262,1.8309100702,18.91,13.2414592023,13.2271595704,13.4345042339,13.5703507376,309.958389,29417.0,1.0,ON
2017-06-06,13.6346990819,0.8461131672,19.07,13.4845529458,13.4774031298,13.6203994495,13.7133470573,302.626535,24411.0,1.0,ON
2017-06-07,13.4702533143,-1.2060828523,18.84,13.6918976093,13.398755154,13.5131522097,13.7347965052,233.549156,30849.0,1.0,ON
2017-06-08,13.2486090188,-1.645435244,18.53,13.391605338,13.2486090183,13.3129573622,13.4345042339,256.03201,21674.0,1.0,ON
2017-06-09,12.9483167474,-2.2665947117,18.11,13.3129573622,12.8553691392,12.9912156429,13.3487064421,361.328529,31598.0,1.0,ON
2017-06-12,12.9268672995,-0.1656543342,18.08,12.9125676671,12.8196200593,12.919717483,13.0126650908,260.929694,25623.0,1.0,ON
2017-06-13,13.148511595,1.7146017698,18.39,12.948316747,12.948316747,13.1056126986,13.1699610425,239.671013,19789.0,1.0,ON
2017-06-14,12.9983654593,-1.1419249594,18.18,13.1270621466,12.8696687712,13.0412643548,13.2200097544,469.326662,29601.0,1.0,ON
2017-06-16,12.71237282,-2.2002200214,17.78,13.0269647228,12.6837735556,12.7481218994,13.0269647228,809.939417,39699.0,1.0,ON
2017-06-19,12.7767211638,0.5061867262,17.87,12.7552717154,12.6265750277,12.7338222675,12.8625189552,336.458301,23975.0,1.0,ON
2017-06-20,12.9197174835,1.1191941803,18.07,12.7910207953,12.7338222675,12.948316747,13.0627138027,410.704003,33920.0,1.0,ON
2017-06-21,12.9626163794,0.3320420586,18.13,12.926867299,12.8625189552,12.9983654589,13.0627138027,214.748347,32052.0,1.0,ON
2017-06-22,13.0126650913,0.3861003861,18.2,12.9840658269,12.941166931,13.0269647228,13.0984628826,140.598822,14164.0,1.0,ON
2017-06-23,13.0412643552,0.2197802194,18.24,13.0841632507,12.948316747,13.0269647228,13.0913130667,84.104106,13054.0,1.0,ON
2017-06-26,13.1783130404,1.0508849561,18.27,13.1494606855,13.1061821533,13.1999523063,13.2648701045,136.948079,17780.0,1.0,ON  ED
2017-06-27,13.1927392178,0.1094690751,18.29,13.1783130402,13.0268381777,13.1638868629,13.2432308385,424.950223,21841.0,1.0,ON  ED
2017-06-28,13.1999523065,0.0546746856,18.3,13.2504439272,13.0845428872,13.2143784837,13.2792962819,160.341142,16943.0,1.0,ON  ED
2017-06-29,13.163886863,-0.273224044,18.25,13.1999523063,13.0556905325,13.1422475968,13.2432308385,113.662715,14436.0,1.0,ON  ED
2017-06-30,13.2071653952,0.3287671236,18.31,13.1783130402,13.1638868629,13.2360177498,13.2865093706,127.515894,18297.0,1.0,ON  ED
2017-07-03,13.1855261291,-0.1638448936,18.28,13.2432308385,13.1278214194,13.1855261289,13.300935548,97.645207,12146.0,1.0,ON  ED
2017-07-04,13.1566737743,-0.2188183809,18.24,13.1206083307,13.1206083307,13.1638868629,13.207165395,48.879445,5736.0,1.0,ON  ED
2017-07-05,13.1422475969,-0.1096491229,18.22,13.1422475968,13.0773297985,13.1566737742,13.2576570158,167.071516,16182.0,1.0,ON  ED
